"CustomerID","CLVSegment","Gender","Age","ResBiz","Optout","CreditStatus","SalesChannel","ContractDuration","ContractEndMonths","ZipDemographHouseOther","ZipDemographHouseRenter","ZipDemographHouseOwner","ZipDemographAvgAge","AvgCallsIn","AvgTxtsIn","AvgCallsOut","ZipCode","ReferenceModel","Churn"
"CE-4507845","MEDIUM","M",21,"N","N","N","PRIVATE SALES CHANNEL",12,2.9,1,48,51,48.3,19,2.333333333,45,"92727",0.404557114311403,"No"
"CE-1449895","MEDIUM","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,0,100,50.1,27.66666667,8.333333333,28.66666667,"43031",0.97718349169503,"N"
"CE-4680972","SMALL","M",48,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,36,63,46.7,23,1,30.66666667,"04115",0.595736268400441,"N"
"CE-3499421","LARGE","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,35.4,163.6666667,4.666666667,182.6666667,"33486",0.999377245244956,"Y"
"CE-7304397","LARGE","M",52,"N","N","N","PRIVATE SALES CHANNEL",12,2.9,0,62,38,52.5,71.33333333,0.333333333,88.66666667,"03956",0.68280595735915,"No"
"CE-778747","SMALL","M",46,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,12,87,43.6,9,0.333333333,21,"42216",0.742570112226126,"N"
"CE-9989494","SMALL","M",52,"N","N","N","PRIVATE SALES CHANNEL",,2.9,0,0,100,49.9,6.666666667,0,6.333333333,"43985",0.180600530448074,"Y"
"CE-4988139","TOP","F",31,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,0,100,0,57.9,348.3333333,8.666666667,189.6666667,"33556",0.991220104821591,"Yes"
"CE-4271780","TOP","M",41,"Y","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,84,15,36.4,347.3333333,0,296.3333333,"34635",0.166989573076235,"No"
"CE-3610381","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,64,35,47.5,95.33333333,7.333333333,81.33333333,"22642",0.516291507601938,"No"
"CE-3770289","LARGE","M",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.9,1,37,62,42.5,119.6666667,5,113.6666667,"89943",0.688929019142626,"N"
"CE-2205789","LARGE","M",88,"Y","N","N","THIRD PARTY SALES CHANNEL",,2.9,100,0,0,0,38,0.333333333,62,"43270",0.988334467485778,"Y"
"CE-7444850","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,76,23,50.7,137,8.333333333,32,"32680",0.14649021228938,"Y"
"CE-7983509","SMALL","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,34.9,33,0,66.66666667,"33606",0.873805639939685,"y"
"CE-1314315","LARGE","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,61,38,53.8,81.66666667,20,111.6666667,"20196",0.611820494979177,"Y"
"CE-9015892","MEDIUM","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,87,12,38.1,102.6666667,1,142.6666667,"40046",0.244483262867854,"No"
"CE-1536816","LARGE","M",45,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,57,42,33.8,21,50.66666667,16,"58086",0.123235790951098,"No"
"CE-7145109","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,73,26,44,46,9.666666667,95.33333333,"70912",0.612539812828896,"Y"
"CE-9241374","LARGE","M",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.9,0,0,100,35.8,26.66666667,33,69.66666667,"43200",0.994157435702206,"Yes"
"CE-326858","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,57,42,44.5,100.3333333,2,252.3333333,"58506",0.717439127502512,"Y"
"CE-7223429","SMALL","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,61,38,58.6,47,0,60,"20367",0.380134365248021,"N"
"CE-5415401","LARGE","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,45.9,93,2.666666667,99,"33350",0.263189979739941,"No"
"CE-1869106","SMALL","F",49,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,5,94,48.8,45.66666667,8.666666667,50.33333333,"14078",0.576951167677962,"No"
"CE-2327820","LARGE","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,43.9,108.3333333,12.33333333,204.3333333,"33867",0.0705657734049389,"No"
"CE-3320624","LARGE","M",41,"Y","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,89,10,36.8,104.6666667,0.333333333,114.3333333,"21103",0.648217381908983,"No"
"CE-4844644","MEDIUM","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,81,18,36,113.6666667,2,174,"73501",0.723492798893555,"Yes"
"CE-6671238","SMALL","F",46,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,78,21,38.9,30.66666667,0,48.66666667,"97903",0.54877603903911,"N"
"CE-6832419","SMALL","F",62,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.9,1,15,84,45.1,22,0,77.33333333,"77905",0.600380260752214,"Yes"
"CE-263026","LARGE","M",23,"N","N","N","PRIVATE SALES CHANNEL",12,2.9,1,79,20,43.5,146.6666667,9,159,"56480",0.5697505379123,"Yes"
"CE-8073158","MEDIUM","M",39,"Y","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,78,21,46.2,11.33333333,0,82,"97207",0.00245416460231363,"No"
"CE-1556198","LARGE","F",27,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,0,0,100,38.4,124.6666667,29,157,"43412",0.22684399734552,"Y"
"CE-4111225","MEDIUM","F",27,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,41.8,17.66666667,4.666666667,17,"33706",0.0043033650128053,"No"
"CE-9786255","TOP","M",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,12,87,44.2,77.66666667,4.333333333,286.6666667,"42784",0.76553323225832,"No"
"CE-3307965","SMALL","M",33,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,55,44,35.4,9.333333333,3.666666667,41.33333333,"68191",0.397320375263889,"Yes"
"CE-9828477","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,19,80,47.6,118,4,179.6666667,"61634",0.638460089193002,"Y"
"CE-6005500","MEDIUM","F",53,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,77,22,43.3,32,3.666666667,15.33333333,"52418",0.705019779560353,"Y"
"CE-9486754","SMALL","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,40.7,48,0,176.6666667,"33008",0.247502314360677,"Yes"
"CE-3299346","SMALL","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,38,61,37.9,7.666666667,0.666666667,30.33333333,"00827",0.903215221688141,"Y"
"CE-70042","SMALL","M",39,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,39.1,0.333333333,0,0,"33862",0.960938786923467,"No"
"CE-5617671","MEDIUM","F",26,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,1,67,32,35.9,25,4.333333333,58,"35385",0.200411319511605,"N"
"CE-2194527","LARGE","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.9,0,100,0,41.5,92.33333333,38.33333333,175,"33741",0.777529833692334,"Y"
"CE-2677456","LARGE","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,100,0,49.3,91.33333333,20.66666667,202,"33660",0.738673386008502,"Y"
"CE-7521355","LARGE","F",32,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,44,55,43.7,55.66666667,17,76.33333333,"81662",0.417248930171883,"Yes"
"CE-6503618","LARGE","M",45,"N","N","Y","THIRD PARTY SALES CHANNEL",24,2.9,0,100,0,62.5,135.3333333,2.333333333,134.3333333,"33786",0.333485127411951,"Yes"
"CE-8614753","MEDIUM","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,42,57,44.3,9,2,7,"11265",0.837694985390608,"Y"
"CE-8146601","MEDIUM","F",41,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,74,25,47.5,10.66666667,0.666666667,8.666666667,"25562",0.334827784868186,"Y"
"CE-5242674","MEDIUM","F",36,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,73,26,42.2,33.66666667,11.33333333,44,"70435",0.608394877243513,"y"
"CE-6522397","MEDIUM","F",34,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,56,43,49.3,45.33333333,8.333333333,35.33333333,"95495",0.0159792097573568,"N"
"CE-4114773","LARGE","M",56,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,16,83,48.7,10.66666667,0,87.33333333,"90960",0.167806169594603,"N"
"CE-8405700","MEDIUM","F",39,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,0,0,100,34.7,76,0.666666667,105,"43315",0.15831720216345,"Y"
"CE-3105951","SMALL","M",49,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,48,51,38.4,46.33333333,0.333333333,33.66666667,"92125",0.426587040281928,"N"
"CE-6265434","MEDIUM","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,75,24,44.7,79.66666667,1.666666667,107,"46013",0.289728744359956,"Yes"
"CE-3487129","SMALL","M",49,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,29,70,40.9,34.66666667,0,66,"24058",0.976567550296228,"Yes"
"CE-216147","LARGE","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,91,9,42.6,43,1.333333333,59,"62842",0.609849889678221,"Yes"
"CE-9711107","SMALL","F",37,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,62,37,43.8,24.33333333,0.666666667,26.66666667,"03303",0.158605606588401,"Y"
"CE-5440879","SMALL","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,0,0,100,47.8,68.33333333,2,110,"43650",0.627129428046058,"No"
"CE-7007142","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.9,1,60,39,39.2,94.33333333,42.66666667,64.66666667,"16369",0.748308350603754,"Y"
"CE-7605085","MEDIUM","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,1,92,7,43.6,12.33333333,1,50.66666667,"99327",0.36835853306035,"No"
"CE-3577242","SMALL","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.9,0,0,100,33.2,1.333333333,0,0,"43849",0.792587632115912,"Yes"
"CE-1906941","MEDIUM","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.866666667,0,0,100,31.1,67.66666667,1,98.66666667,"43811",0.22398409560116,"N"
"CE-3957765","LARGE","F",33,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,45,54,43.9,38.66666667,20,46.66666667,"30419",0.535644940436542,"N"
"CE-8914215","SMALL","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,0,0,100,42.7,19.66666667,0.666666667,25.33333333,"43537",0.663592172459758,"No"
"CE-1619681","MEDIUM","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,0,100,0,45.9,116.6666667,2,182,"33656",0.99820075061064,"Yes"
"CE-6069366","TOP","F",31,"N","N","Y","THIRD PARTY SALES CHANNEL",12,2.866666667,1,70,29,46.7,109,70,81.33333333,"65280",0.140269975817687,"N"
"CE-9571655","LARGE","M",19,"N","N","N","PRIVATE SALES CHANNEL",12,2.866666667,1,30,69,42.8,31.66666667,100.6666667,54.66666667,"07452",0.238740745179829,"N"
"CE-570364","MEDIUM","F",50,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,100,0,0,0,32.33333333,0,82.33333333,"43009",0.674128977733752,"N"
"CE-8791190","LARGE","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,83,16,30.8,72.33333333,10.33333333,90,"29773",0.451269721989715,"Y"
"CE-5738114","MEDIUM","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,1,63,36,45.8,25.66666667,6.333333333,70.66666667,"64888",0.712079461802101,"No"
"CE-5583139","SMALL","M",27,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,0,100,0,54.6,68.66666667,1,248,"33372",0.21484005060946,"Yes"
"CE-6847986","SMALL","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.866666667,0,0,100,52.6,17.33333333,0,47,"43287",0.0534867832938991,"N"
"CE-1087560","SMALL","F",30,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,0,100,0,56.4,25.66666667,0,51.33333333,"33156",0.0775076025306859,"Yes"
"CE-659209","MEDIUM","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,30,69,46.2,32,0.333333333,38.66666667,"07033",0.972920259791882,"Yes"
"CE-653387","LARGE","M",21,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.866666667,0,0,100,42.4,101,2.666666667,106.3333333,"43208",0.957430507883839,"Yes"
"CE-4161196","MEDIUM","F",39,"N","N","N","PRIVATE SALES CHANNEL",12,2.866666667,0,100,0,48,60.33333333,1.666666667,116.3333333,"33323",0.569567434296381,"y"
"CE-501430","LARGE","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,85,14,40.3,46.33333333,0.333333333,36.66666667,"23690",0.740450726608992,"N"
"CE-7353892","LARGE","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,29,70,45.2,55.66666667,26.66666667,103.3333333,"24472",0.347237667111308,"No"
"CE-4831798","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,1,52,47,52.3,41,9.333333333,39.33333333,"41545",0.760225195985709,"Yes"
"CE-5196759","LARGE","M",27,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,1,54,45,41.6,98.66666667,78,193.6666667,"87684",0.814140981874373,"Y"
"CE-2743400","MEDIUM","M",44,"Y","N","N","PRIVATE SALES CHANNEL",,2.866666667,1,90,9,43.9,26.66666667,0,26.33333333,"00876",0.357957299951438,"N"
"CE-511741","LARGE","F",26,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,0,100,0,37.9,19,0,152.6666667,"33323",0.981879106966337,"Y"
"CE-6013388","LARGE","M",20,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.866666667,0,0,100,44.1,167.6666667,30,247.6666667,"43089",0.027231059438759,"N"
"CE-8145087","LARGE","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,1,77,22,37.6,30.66666667,5,59,"52846",0.856609044003586,"Y"
"CE-6465768","MEDIUM","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,90,9,45.4,71,13.33333333,94.33333333,"00930",0.14801419193997,"N"
"CE-1517235","SMALL","M",47,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.866666667,1,17,82,37.8,17.33333333,0.666666667,35.33333333,"18049",0.141643662863293,"N"
"CE-206747","MEDIUM","M",46,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,0,100,0,48.4,41.66666667,0,29.33333333,"33597",0.156642951154315,"No"
"CE-120006","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,1,27,72,45.6,47.66666667,0.333333333,43.33333333,"51462",0.482091793931785,"N"
"CE-6765280","LARGE","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,0,100,0,46.6,148.6666667,0.666666667,154.3333333,"33910",0.285299285962402,"Yes"
"CE-7671421","LARGE","F",29,"N","Y","Y","THIRD PARTY SALES CHANNEL",24,2.866666667,1,56,43,37,123,0.666666667,194.6666667,"95525",0.636363485182174,"Y"
"CE-12068","MEDIUM","F",29,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,1,18,81,37.4,1.666666667,1.333333333,1.666666667,"79835",0.520150934008686,"Y"
"CE-6917271","MEDIUM","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,1,52,47,52.2,85.66666667,4.666666667,130,"41303",0.0191354573216827,"No"
"CE-4974893","MEDIUM","M",36,"Y","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,1,36,63,48.4,72,3,202,"04804",0.7920235906812,"Yes"
"CE-1402335","SMALL","M",35,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,0,0,100,42.7,8.333333333,0,15,"43386",0.886928997599912,"N"
"CE-1367653","LARGE","M",31,"N","Y","Y","PRIVATE SALES CHANNEL",12,2.866666667,0,53,47,46.5,41,25.33333333,128,"44818",0.188773267235079,"No"
"CE-7034013","SMALL","F",40,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,1,70,29,42.4,31,0,30,"65029",0.165835665404249,"N"
"CE-2793708","MEDIUM","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.866666667,100,0,0,0,48.33333333,6.666666667,59.33333333,"43452",0.0110172583337821,"N"
"CE-1333589","SMALL","M",65,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,0,100,0,65.8,10.66666667,0,45.33333333,"33800",0.409372151400901,"Y"
"CE-6279002","LARGE","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.866666667,0,100,0,39.3,106,0,239.6666667,"33650",0.191649129825687,"No"
"CE-9712973","MEDIUM","F",27,"N","N","N","PRIVATE SALES CHANNEL",12,2.866666667,0,63,37,41.3,80.66666667,6.666666667,66.66666667,"64071",0.838609540014899,"Y"
"CE-6743465","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.866666667,100,0,0,,132,7.666666667,198,"43546",0.735726942668274,"Y"
"CE-3474905","MEDIUM","M",26,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,19,80,43.1,11,0,36.66666667,"61999",0.107307667271938,"N"
"CE-7996743","SMALL","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,0,100,49.2,18.66666667,15.33333333,48,"43228",0.272710653008445,"N"
"CE-959748","MEDIUM","M",38,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,1,25,74,49.2,88.33333333,0,125.6666667,"84533",0.224724044661361,"N"
"CE-7340590","LARGE","M",32,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,26,74,50.4,80.33333333,0.666666667,73,"50807",0.463247398942613,"N"
"CE-1065704","LARGE","F",41,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,57,42,41.7,86,1,258,"58591",0.979636092929962,"Yes"
"CE-1738280","MEDIUM","M",32,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,0,8,92,45.4,56.33333333,12.33333333,89.66666667,"98548",0.987414717484091,"Y"
"CE-8655482","LARGE","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,100,0,0,0,57.33333333,3.666666667,75.33333333,"43754",0.496345937876129,"y"
"CE-7755236","TOP","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,13,86,46.6,112.3333333,24.33333333,124.6666667,"75257",0.590810788757107,"Y"
"CE-712643","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,71,29,44.4,38.33333333,1,48,"69459",0.826681708677055,"Y"
"CE-7543388","LARGE","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,27,72,45.7,75.33333333,14,206.6666667,"51051",0.0877371848788459,"Y"
"CE-6697106","SMALL","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,56,43,53.2,54.66666667,0,89.66666667,"95016",0.952888205586012,"Y"
"CE-5527687","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,27,72,46.9,20.66666667,66,50.66666667,"51827",0.994934874128556,"Yes"
"CE-4839464","LARGE","M",20,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,0,100,41.1,107,22,119.3333333,"43683",0.0990734739350798,"Y"
"CE-1776657","MEDIUM","M",33,"N","N","N","PRIVATE SALES CHANNEL",,2.833333333,1,85,14,52.6,53,8.666666667,44.66666667,"23062",0.970296029208592,"Y"
"CE-4823490","LARGE","F",47,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,40,59,46.5,95.66666667,16,185,"13757",0.708681090131764,"Y"
"CE-5763385","LARGE","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,74,25,47.9,112,33,95.33333333,"25649",0.864029774625801,"y"
"CE-4209755","LARGE","M",19,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,0,100,47.2,62.66666667,5,250,"43763",0.551819257231032,"Yes"
"CE-6571004","LARGE","M",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,0,0,100,44.5,49.33333333,106,55.33333333,"43622",0.846995889328633,"Y"
"CE-9070773","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,88,11,37.1,154,57,134,"15447",0.49708622957736,"Y"
"CE-4734905","LARGE","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,100,0,37.1,93.33333333,11.33333333,156,"33597",0.0516623491240714,"Yes"
"CE-6826248","SMALL","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,1,85,14,53.8,3,0.333333333,39.66666667,"23597",0.211577710426839,"Y"
"CE-6567518","LARGE","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,61,38,43.6,106,11,224.3333333,"20473",0.766672844351648,"Y"
"CE-5483263","SMALL","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,100,0,40.5,5,0.333333333,8.666666667,"33151",0.909962768787253,"Yes"
"CE-7355551","LARGE","M",46,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,1,37,62,46.7,18,0,22.66666667,"89065",0.26284558975921,"N"
"CE-1041486","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,21,78,35.6,77.66666667,2,71,"63656",0.986344967596731,"Y"
"CE-9356127","MEDIUM","M",49,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,72,27,58.6,67.33333333,8.333333333,59.66666667,"80084",0.917207000274519,"Y"
"CE-3751110","LARGE","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,100,0,0,,73.66666667,5.333333333,81.66666667,"43881",0.252375674408181,"N"
"CE-6442875","SMALL","M",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,0,0,100,63.8,40.66666667,8.333333333,64.33333333,"43851",0.840905735118097,"Yes"
"CE-8033911","SMALL","F",58,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,0,100,36.5,14.33333333,1.333333333,17.33333333,"43958",0.84726873936682,"N"
"CE-8872482","LARGE","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,1,27,72,43.4,90.66666667,13,103.3333333,"51148",0.197244779986998,"No"
"CE-1786995","LARGE","F",26,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,13,86,46.1,43,24.33333333,160.6666667,"75223",0.455199076615103,"Yes"
"CE-8294641","MEDIUM","F",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,0,75,25,29.5,36.66666667,2.666666667,60,"46812",0.00743445087844168,"N"
"CE-814240","TOP","F",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,1,41,58,45.6,189.6666667,35.66666667,269.6666667,"06938",0.621749406751241,"N"
"CE-4453812","MEDIUM","M",47,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,93,6,43.4,26.66666667,0,70.66666667,"28058",0.999951915323696,"Yes"
"CE-8058648","LARGE","M",19,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.833333333,0,0,100,40.5,63,24.33333333,91,"43505",0.998431210313305,"Y"
"CE-2143122","MEDIUM","M",41,"Y","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,58,41,59.1,89,1,87.33333333,"93407",0.544130185494874,"Y"
"CE-6216669","SMALL","M",33,"N","N","N","PRIVATE SALES CHANNEL",,2.833333333,1,81,18,44,17,0.333333333,20.66666667,"73896",0.9748445371517,"Y"
"CE-5478709","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,48,51,44.3,103,3.333333333,177,"92119",0.647736102434562,"N"
"CE-3645499","SMALL","M",27,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,84,15,29.9,40,3,60.33333333,"34853",0.792734446899897,"Y"
"CE-5617387","LARGE","M",39,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,1,39,60,39.1,193.3333333,1.666666667,166.3333333,"96029",0.00853410544443286,"No"
"CE-9496824","SMALL","M",39,"N","N","N","PRIVATE SALES CHANNEL",,2.833333333,0,0,100,39.8,12.33333333,0,40.33333333,"43078",0.021305536640686,"N"
"CE-5751773","LARGE","F",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.833333333,1,63,36,38,33.66666667,0,70,"64950",0.136979062079983,"Y"
"CE-4355424","LARGE","F",49,"N","N","Y","THIRD PARTY SALES CHANNEL",,2.833333333,0,100,0,46.5,37,0,61.33333333,"33543",0.940818567125764,"No"
"CE-6248140","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,0,100,0,43.8,14,0,12.66666667,"33251",0.507237484571584,"No"
"CE-5621610","SMALL","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,62,37,37.8,85.33333333,10,229,"03910",0.199825322534456,"y"
"CE-9973860","LARGE","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,26,73,37.6,133.6666667,16.66666667,94.66666667,"50891",0.380166717168954,"Y"
"CE-5191007","LARGE","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,49,50,45.2,78,23.33333333,143.3333333,"47452",0.715715572341074,"Y"
"CE-4454516","SMALL","M",47,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,53,46,37.8,12,0,94.66666667,"44602",0.826989632754058,"N"
"CE-3627287","MEDIUM","M",33,"N","N","N","THIRD PARTY SALES CHANNEL",,2.833333333,1,61,38,43.7,39.33333333,0.333333333,85.33333333,"20391",0.0264138468811944,"Y"
