"pyBinResponseCountPercentage","pyContents","pyZRatio","pyModelID","pyRelativePositives","pyBinType","pyRelativeResponseCount","pyBinSymbol","pyPredictorName","pyBinPositivesPercentage","pyBinNegatives","pyBinNegativesPercentage","pyRelativeBinPositives","pyType","pyBinLowerBound","pyPerformance","pyPerformanceError","pyResponseCount","pyBinIndex","pyLift","pyBinUpperBound","pySnapshotTime","pxInsName","pyRelativeBinResponseCount","pyTotalBins","pxSaveDateTime","pyNegatives","pyPositives","pyEntryType","pyGroupIndex","pzInsKey","pyBinPositives","pyRelativeBinNegatives","pyRelativeNegatives","pyBinResponseCount","pxCommitDateTime"
1.77,"Range : [-4.11, 3.64]",-5.603382,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[-0.26, -0.22>","Classifier",0.57,51,3.26,0,"numeric","-0.26","0.839688",4.7e-05,3504,8,0.320783,"-0.22","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CLASSIFIER!8",0,26,"20190923T095923.057 GMT","1566.000000","1938.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CLASSIFIER!8",11,0,0,62,"20190923T095923.063 GMT"
0.97,"Range : [-4.11, 3.64]",-3.521769,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[-0.22, -0.2>","Classifier",0.41,26,1.66,0,"numeric","-0.22","0.839688",4.7e-05,3504,9,0.425423,"-0.2","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CLASSIFIER!9",0,26,"20190923T095923.058 GMT","1566.000000","1938.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CLASSIFIER!9",8,0,0,34,"20190923T095923.063 GMT"
24.49,"No. symbols = 3",-7.178919,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Repaid on time","CreditHistory",19.76,475,30.33,0,"symbolic",NA,"0.562149",8.4e-05,3504,1,0.80709,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!1",0,3,"20190923T095923.039 GMT","1566.000000","1938.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!1",383,0,0,858,"20190923T095923.063 GMT"
39.98,"No. symbols = 3",1.885594,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Paid on time","CreditHistory",41.38,599,38.25,0,"symbolic",NA,"0.562149",8.4e-05,3504,2,1.035015,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!2",0,3,"20190923T095923.039 GMT","1566.000000","1938.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!2",802,0,0,1401,"20190923T095923.063 GMT"
35.53,"No. symbols = 3",4.610539,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Past arrears","CreditHistory",38.85,492,31.42,0,"symbolic",NA,"0.562149",8.4e-05,3504,3,1.093543,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!3",0,3,"20190923T095923.039 GMT","1566.000000","1938.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITHISTORY!3",753,0,0,1245,"20190923T095923.063 GMT"
45.12,"No. symbols = 2",-2.897459,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Due payment","CreditStatus",42.93,749,47.83,0,"symbolic",NA,"0.524490",7.1e-05,3504,1,0.951485,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITSTATUS!1",0,2,"20190923T095923.038 GMT","1566.000000","1938.000000","Active","12","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITSTATUS!1",832,0,0,1581,"20190923T095923.063 GMT"
54.88,"No. symbols = 2",2.897459,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Clear","CreditStatus",57.07,817,52.17,0,"symbolic",NA,"0.524490",7.1e-05,3504,2,1.039887,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITSTATUS!2",0,2,"20190923T095923.038 GMT","1566.000000","1938.000000","Active","12","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!CREDITSTATUS!2",1106,0,0,1923,"20190923T095923.063 GMT"
7.79,"No. symbols = 17",-6.155487,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Apple iPad 3","Devices(1).DeviceModel",5.21,172,10.98,0,"symbolic",NA,"0.673986",7.7e-05,3504,1,0.668912,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!1",0,7,"20190923T095923.042 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!1",101,0,0,273,"20190923T095923.063 GMT"
20.38,"No. symbols = 17",-7.996909,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Sony Xperia Z3 Tablet Compact, Samsung Galaxy Tab Pro, Microsoft Surface Pro 4","Devices(1).DeviceModel",15.43,415,26.5,0,"symbolic",NA,"0.673986",7.7e-05,3504,2,0.757152,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!2",0,7,"20190923T095923.043 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!2",299,0,0,714,"20190923T095923.063 GMT"
15.24,"No. symbols = 17",0.915753,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Huawei Honor 7","Devices(1).DeviceModel",15.74,229,14.62,0,"symbolic",NA,"0.673986",7.7e-05,3504,3,1.032687,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!3",0,7,"20190923T095923.043 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!3",305,0,0,534,"20190923T095923.063 GMT"
17.04,"No. symbols = 17",7.931232,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Sony Xperia M4 Aqua, Apple iPhone 5","Devices(1).DeviceModel",21.41,182,11.62,0,"symbolic",NA,"0.673986",7.7e-05,3504,4,1.256852,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!4",0,7,"20190923T095923.043 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!4",415,0,0,597,"20190923T095923.063 GMT"
7.02,"No. symbols = 17",8.477425,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Nokia Lumia Icon","Devices(1).DeviceModel",10.11,50,3.19,0,"symbolic",NA,"0.673986",7.7e-05,3504,5,1.44056,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!5",0,7,"20190923T095923.043 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!5",196,0,0,246,"20190923T095923.063 GMT"
5.22,"No. symbols = 17",14.215557,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Samsung Galaxy S4","Devices(1).DeviceModel",9.44,0,0,0,"symbolic",NA,"0.673986",7.7e-05,3504,6,1.80805,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!6",0,7,"20190923T095923.044 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!6",183,0,0,183,"20190923T095923.063 GMT"
27.31,"No. symbols = 17",-6.848282,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"RESIDUAL",0,"Nexus 7, Motorola Moto X, Blackberry Leap, HTC One M8, Samsung Galaxy S5, Apple iPad Air, LG G3, Samsung Galaxy Tab 4","Devices(1).DeviceModel",22.65,518,33.08,0,"symbolic",NA,"0.673986",7.7e-05,3504,7,0.829398,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!7",0,7,"20190923T095923.044 GMT","1566.000000","1938.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!7",439,0,0,957,"20190923T095923.063 GMT"
33.73,"No. symbols = 2",-16.38794,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Tablet","Devices(1).DeviceType",22.19,752,48.02,0,"symbolic",NA,"0.629163",6.2e-05,3504,1,0.657751,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!1",0,2,"20190923T095923.041 GMT","1566.000000","1938.000000","Active","15","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!1",430,0,0,1182,"20190923T095923.063 GMT"
66.27,"No. symbols = 2",16.38794,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Smart Phone","Devices(1).DeviceType",77.81,814,51.98,0,"symbolic",NA,"0.629163",6.2e-05,3504,2,1.17422,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!2",0,2,"20190923T095923.042 GMT","1566.000000","1938.000000","Active","15","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!2",1508,0,0,2322,"20190923T095923.063 GMT"
50.34,"No. symbols = 2",-3.85792,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"f","Gender",47.42,845,53.96,0,"symbolic",NA,"0.532696",7.2e-05,3504,1,0.941949,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!GENDER!1",0,2,"20190923T095923.033 GMT","1566.000000","1938.000000","Active","9","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!GENDER!1",919,0,0,1764,"20190923T095923.063 GMT"
49.66,"No. symbols = 2",3.85792,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"m","Gender",52.58,721,46.04,0,"symbolic",NA,"0.532696",7.2e-05,3504,2,1.058852,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!GENDER!2",0,2,"20190923T095923.033 GMT","1566.000000","1938.000000","Active","9","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!GENDER!2",1019,0,0,1740,"20190923T095923.063 GMT"
88.92,"No. symbols = 4",-2.048614,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"InsuranceCoverage","IH.CallCenter.Inbound.Accept.pxLastGroupID",88.34,406,91.44,0,"symbolic",NA,"0.516735",5.6e-05,2382,1,0.993495,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!1",0,3,"20190923T095923.053 GMT","444.000000","1938.000000","Inactive","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!1",1712,0,0,2118,"20190923T095923.063 GMT"
6.3,"No. symbols = 4",3.136089,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Tablets","IH.CallCenter.Inbound.Accept.pxLastGroupID",6.91,16,3.6,0,"symbolic",NA,"0.516735",5.6e-05,2382,2,1.097998,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!2",0,3,"20190923T095923.053 GMT","444.000000","1938.000000","Inactive","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!2",134,0,0,150,"20190923T095923.063 GMT"
4.79,"No. symbols = 4",-0.182668,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"RESIDUAL",0,"Tariffs, Membership","IH.CallCenter.Inbound.Accept.pxLastGroupID",4.75,22,4.95,0,"symbolic",NA,"0.516735",5.6e-05,2382,3,0.991907,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!3",0,3,"20190923T095923.053 GMT","444.000000","1938.000000","Inactive","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!3",92,0,0,114,"20190923T095923.063 GMT"
100,"Range : [6.32, 126.31]",0,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"NON-MISSING","IH.CallCenter.Inbound.Accept.pxLastOutcomeTime.DaysSince",100,444,100,0,"numeric",NA,"0.500000",0,2382,1,1,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!1",0,1,"20190923T095923.050 GMT","444.000000","1938.000000","Inactive","19","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!1",1938,0,0,2382,"20190923T095923.063 GMT"
6.8,"Range : [7.0, 275.0]",-4.026921,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"<34.08","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",5.57,54,12.16,0,"numeric","-28.0","0.818441",1e-04,2382,1,0.819401,"34.08","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!1",0,8,"20190923T095923.050 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!1",108,0,0,162,"20190923T095923.063 GMT"
6.8,"Range : [7.0, 275.0]",-10.193168,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[34.08, 65.44>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",2.89,106,23.87,0,"numeric","34.08","0.818441",1e-04,2382,2,0.424875,"65.44","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!2",0,8,"20190923T095923.051 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!2",56,0,0,162,"20190923T095923.063 GMT"
8.56,"Range : [7.0, 275.0]",-7.713901,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[65.44, 80.16>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",5.68,94,21.17,0,"numeric","65.44","0.818441",1e-04,2382,3,0.662751,"80.16","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!3",0,8,"20190923T095923.051 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!3",110,0,0,204,"20190923T095923.063 GMT"
17.51,"Range : [7.0, 275.0]",-1.753123,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[80.16, 118.56>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",16.82,91,20.5,0,"numeric","80.16","0.818441",1e-04,2382,4,0.960881,"118.56","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!4",0,8,"20190923T095923.051 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!4",326,0,0,417,"20190923T095923.063 GMT"
17.76,"Range : [7.0, 275.0]",23.261663,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[118.56, 133.28>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",21.83,0,0,0,"numeric","118.56","0.818441",1e-04,2382,5,1.229102,"133.28","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!5",0,8,"20190923T095923.052 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!5",423,0,0,423,"20190923T095923.063 GMT"
14.86,"Range : [7.0, 275.0]",1.55643,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[133.28, 144.16>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",15.38,56,12.61,0,"numeric","133.28","0.818441",1e-04,2382,6,1.034668,"144.16","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!6",0,8,"20190923T095923.052 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!6",298,0,0,354,"20190923T095923.063 GMT"
16.12,"Range : [7.0, 275.0]",11.864893,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"[144.16, 166.56>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",18.94,17,3.83,0,"numeric","144.16","0.818441",1e-04,2382,7,1.174689,"166.56","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!7",0,8,"20190923T095923.052 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!7",367,0,0,384,"20190923T095923.063 GMT"
11.59,"Range : [7.0, 275.0]",5.219357,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,">=166.56","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",12.9,26,5.86,0,"numeric","166.56","0.818441",1e-04,2382,8,1.113317,"484.0","20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!8",0,8,"20190923T095923.052 GMT","444.000000","1938.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!8",250,0,0,276,"20190923T095923.063 GMT"
67.21,"No. symbols = 5",-16.515236,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"InsuranceCoverage","IH.CallCenter.Inbound.Reject.pxLastGroupID",29.11,1144,75.11,0,"symbolic",NA,"0.734010",0.000212,1839,1,0.433176,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!1",0,4,"20190923T095923.049 GMT","1523.000000","316.000000","Inactive","18","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!1",92,0,0,1236,"20190923T095923.063 GMT"
13.7,"No. symbols = 5",6.959977,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Phones","IH.CallCenter.Inbound.Reject.pxLastGroupID",29.11,160,10.51,0,"symbolic",NA,"0.734010",0.000212,1839,2,2.124623,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!2",0,4,"20190923T095923.049 GMT","1523.000000","316.000000","Inactive","18","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!2",92,0,0,252,"20190923T095923.063 GMT"
14.03,"No. symbols = 5",7.912606,"1c77d5bd-3d6b-5326-a4e1-fcdfdb9ff4b9",0,"EQUIBEHAVIOR",0,"Membership","IH.CallCenter.Inbound.Reject.pxLastGroupID",31.96,157,10.31,0,"symbolic",NA,"0.734010",0.000212,1839,3,2.278223,NA,"20190923T095858.060 GMT","1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!3",0,4,"20190923T095923.049 GMT","1523.000000","316.000000","Inactive","18","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 1C77D5BD-3D6B-5326-A4E1-FCDFDB9FF4B9!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.REJECT.PXLASTGROUPID!3",101,0,0,258,"20190923T095923.063 GMT"
